Date,NOK,TSLA,PEP,AMZN,GPS,HSBC
2019-06-28,5.010000228881836,44.69200134277344,131.1300048828125,1893.6300048828125,17.969999313354492,41.7400016784668
2019-07-01,5.03000020980835,45.433998107910156,131.8699951171875,1922.18994140625,17.959999084472656,41.869998931884766
2019-07-02,5.059999942779541,44.90999984741211,132.42999267578125,1934.31005859375,17.670000076293945,42.08000183105469
2019-07-03,5.119999885559082,46.97999954223633,133.99000549316406,1939.0,18.1200008392334,42.099998474121094
2019-07-05,5.059999942779541,46.619998931884766,133.02000427246094,1942.9100341796875,18.299999237060547,42.08000183105469
2019-07-08,5.039999961853027,46.06800079345703,132.55999755859375,1952.3199462890625,18.479999542236328,41.810001373291016
2019-07-09,5.03000020980835,46.012001037597656,131.74000549316406,1988.300048828125,17.979999542236328,41.84000015258789
2019-07-10,5.059999942779541,47.784000396728516,134.41000366210938,2017.4100341796875,17.860000610351562,41.650001525878906
2019-07-11,5.059999942779541,47.720001220703125,134.35000610351562,2001.0699462890625,18.170000076293945,41.70000076293945
2019-07-12,5.099999904632568,49.01599884033203,133.27999877929688,2011.0,18.65999984741211,41.630001068115234
2019-07-15,5.099999904632568,50.70000076293945,134.14999389648438,2020.989990234375,18.90999984741211,41.70000076293945
2019-07-16,5.119999885559082,50.47600173950195,133.8000030517578,2009.9000244140625,19.229999542236328,41.5
2019-07-17,5.159999847412109,50.97200012207031,132.77999877929688,1992.030029296875,18.739999771118164,41.22999954223633
2019-07-18,5.139999866485596,50.70800018310547,132.8800048828125,1977.9000244140625,18.540000915527344,41.43000030517578
2019-07-19,5.139999866485596,51.63600158691406,130.08999633789062,1964.52001953125,18.780000686645508,41.34000015258789
2019-07-22,5.119999885559082,51.13600158691406,130.27999877929688,1985.6300048828125,18.719999313354492,41.43000030517578
2019-07-23,5.170000076293945,52.034000396728516,130.74000549316406,1994.489990234375,18.709999084472656,41.650001525878906
2019-07-24,5.179999828338623,52.97600173950195,129.2100067138672,2000.81005859375,19.31999969482422,41.09000015258789
2019-07-25,5.699999809265137,45.763999938964844,128.99000549316406,1973.8199462890625,19.260000228881836,40.90999984741211
2019-07-26,5.71999979019165,45.608001708984375,131.22000122070312,1943.050048828125,19.540000915527344,41.04999923706055
2019-07-29,5.650000095367432,47.15399932861328,131.52999877929688,1912.449951171875,19.520000457763672,40.599998474121094
2019-07-30,5.46999979019165,48.45199966430664,130.47999572753906,1898.530029296875,19.399999618530273,40.38999938964844
2019-07-31,5.409999847412109,48.321998596191406,127.80999755859375,1866.780029296875,19.5,40.15999984741211
2019-08-01,5.369999885559082,46.77000045776367,127.13999938964844,1855.3199462890625,17.959999084472656,39.720001220703125
2019-08-02,5.400000095367432,46.86800003051758,127.91999816894531,1823.239990234375,18.040000915527344,39.36000061035156
2019-08-05,5.289999961853027,45.66400146484375,124.4000015258789,1765.1300048828125,17.829999923706055,37.9900016784668
2019-08-06,5.349999904632568,46.150001525878906,126.44999694824219,1787.8299560546875,17.829999923706055,38.31999969482422
2019-08-07,5.320000171661377,46.683998107910156,127.77999877929688,1793.4000244140625,17.850000381469727,38.27000045776367
2019-08-08,5.400000095367432,47.65999984741211,129.47000122070312,1832.8900146484375,18.200000762939453,38.349998474121094
2019-08-09,5.409999847412109,47.00199890136719,128.60000610351562,1807.5799560546875,17.809999465942383,37.779998779296875
2019-08-12,5.309999942779541,45.801998138427734,128.35000610351562,1784.9200439453125,17.459999084472656,36.790000915527344
2019-08-13,5.329999923706055,47.0,129.92999267578125,1824.3399658203125,17.950000762939453,37.0099983215332
2019-08-14,5.119999885559082,43.92399978637695,129.1199951171875,1762.9599609375,16.530000686645508,36.0
2019-08-15,5.059999942779541,43.12799835205078,130.72000122070312,1776.1199951171875,15.359999656677246,35.63999938964844
2019-08-16,5.170000076293945,43.987998962402344,131.75999450683594,1792.5699462890625,15.970000267028809,36.119998931884766
2019-08-19,5.230000019073486,45.36600112915039,132.57000732421875,1816.1199951171875,16.670000076293945,36.560001373291016
2019-08-20,5.150000095367432,45.172000885009766,132.05999755859375,1801.3800048828125,16.309999465942383,36.16999816894531
2019-08-21,5.170000076293945,44.16600036621094,132.33999633789062,1823.5400390625,16.959999084472656,36.2599983215332
2019-08-22,5.070000171661377,44.43000030517578,132.66000366210938,1804.6600341796875,17.75,36.20000076293945
2019-08-23,5.010000228881836,42.279998779296875,130.27000427246094,1749.6199951171875,16.920000076293945,35.630001068115234
2019-08-26,5.0,43.0,133.74000549316406,1768.8699951171875,16.3799991607666,35.599998474121094
2019-08-27,4.940000057220459,42.816001892089844,134.75999450683594,1761.8299560546875,15.579999923706055,35.560001373291016
2019-08-28,4.889999866485596,43.11800003051758,135.19000244140625,1764.25,15.859999656677246,35.529998779296875
2019-08-29,4.920000076293945,44.34199905395508,136.02000427246094,1786.4000244140625,15.90999984741211,35.959999084472656
2019-08-30,4.960000038146973,45.12200164794922,136.72999572753906,1776.2900390625,15.789999961853027,35.900001525878906
2019-09-03,4.869999885559082,45.00199890136719,137.4600067138672,1789.8399658203125,15.59000015258789,35.880001068115234
2019-09-04,4.909999847412109,44.13600158691406,139.14999389648438,1800.6199951171875,16.110000610351562,36.720001220703125
2019-09-05,4.96999979019165,45.91600036621094,135.97999572753906,1840.719970703125,16.989999771118164,36.79999923706055
2019-09-06,5.010000228881836,45.4900016784668,137.3699951171875,1833.510009765625,16.860000610351562,36.900001525878906
2019-09-09,5.019999980926514,46.358001708984375,136.39999389648438,1831.3499755859375,17.959999084472656,37.45000076293945
2019-09-10,5.099999904632568,47.108001708984375,135.86000061035156,1820.550048828125,18.3799991607666,38.119998931884766
2019-09-11,5.099999904632568,49.41999816894531,136.36000061035156,1822.989990234375,19.25,38.599998474121094
2019-09-12,5.239999771118164,49.17399978637695,137.2899932861328,1843.550048828125,19.18000030517578,38.7400016784668
2019-09-13,5.179999828338623,49.040000915527344,136.44000244140625,1839.3399658203125,19.239999771118164,39.13999938964844
2019-09-16,5.119999885559082,48.5620002746582,134.8800048828125,1807.8399658203125,18.549999237060547,38.38999938964844
2019-09-17,5.150000095367432,48.95800018310547,135.6999969482422,1822.550048828125,18.209999084472656,38.29999923706055
2019-09-18,5.139999866485596,48.698001861572266,135.5,1817.4599609375,17.940000534057617,38.20000076293945
2019-09-19,5.150000095367432,49.31999969482422,135.47999572753906,1821.5,17.540000915527344,38.22999954223633
2019-09-20,5.289999961853027,48.124000549316406,134.7100067138672,1794.1600341796875,17.190000534057617,38.15999984741211
